idnumber,smiles,smiles_desalted,hac,mw,alogp,hba,hbd,psa,rotb,arom,alerts
HMDB0014615,C[NH2+]CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,C[NH2+]CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,22,310.33899999999994,3.408800000000003,1,1,25.84,6,2,0
HMDB0014616,CC(C[NH2+]C1CCCCC1)OC(=O)c1ccccc1,CC(C[NH2+]C1CCCCC1)OC(=O)c1ccccc1,19,262.373,2.1279999999999983,2,1,42.91,5,1,1
HMDB0014633,O=C1CC2(CCCC2)CC(=O)N1CCCC[NH+]1CCN(c2ncccn2)CC1,O=C1CC2(CCCC2)CC(=O)N1CCCC[NH+]1CCN(c2ncccn2)CC1,28,386.52000000000015,0.6711000000000027,5,1,70.84,6,1,2
HMDB0014636,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,30,455.47400000000016,-0.6224999999999987,10,3,173.51,7,1,4
HMDB0014638,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,19,267.245,-0.19628000000000012,4,2,133.07999999999998,3,1,3
HMDB0014639,NC(=O)C(c1ccccc1)(c1ccccc1)C1CC[NH+](CCc2ccc3c(c2)CCO3)C1,NC(=O)C(c1ccccc1)(c1ccccc1)C1CC[NH+](CCc2ccc3c(c2)CCO3)C1,32,427.56800000000027,2.5404,2,2,56.760000000000005,7,3,0
HMDB0014641,O=C1c2ccccc2C(=O)C1c1ccccc1,O=C1c2ccccc2C(=O)C1c1ccccc1,17,222.243,2.849400000000001,2,0,34.14,1,2,1
HMDB0014643,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,19,257.289,2.1916200000000003,3,1,59.300000000000004,4,2,1
HMDB0014645,O=C(CCC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,26,376.8790000000002,3.0085000000000024,2,2,41.74,6,2,1
HMDB0014649,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,21,307.28700000000003,2.2289000000000003,6,1,111.43,4,2,4
HMDB0014660,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1C(C(=O)O)CC2CCCCC21,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1C(C(=O)O)CC2CCCCC21,31,431.55300000000034,1.7471000000000012,5,2,100.52,9,1,1
HMDB0014662,CC(C)(C)[NH2+]CC(O)COc1cccc2c1CCC(=O)N2,CC(C)(C)[NH2+]CC(O)COc1cccc2c1CCC(=O)N2,21,293.387,0.6729000000000009,3,3,75.17,5,1,0
HMDB0014663,O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,30,404.4220000000001,3.0702000000000016,5,4,115.73000000000002,7,3,0
HMDB0014668,CCCCOc1cc(C(=O)NCC[NH+](CC)CC)c2ccccc2n1,CCCCOc1cc(C(=O)NCC[NH+](CC)CC)c2ccccc2n1,25,344.479,2.0681999999999996,3,2,55.66,10,2,1
HMDB0014682,CCOC(=O)C(CCc1ccccc1)[NH2+]C1CCc2ccccc2N(CC(=O)O)C1=O,CCOC(=O)C(CCc1ccccc1)[NH2+]C1CCc2ccccc2N(CC(=O)O)C1=O,31,425.5050000000002,1.5469000000000004,5,2,100.52000000000001,9,2,1
HMDB0014693,COc1c2occc2cc2ccc(=O)oc12,COc1c2occc2cc2ccc(=O)oc12,16,216.19199999999995,2.5478000000000005,4,0,52.58,1,3,1
HMDB0014704,NC(=O)N1c2ccccc2C=Cc2ccccc21,NC(=O)N1c2ccccc2C=Cc2ccccc21,18,236.274,3.3872000000000018,1,1,46.330000000000005,0,2,0
HMDB0014713,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,18,242.274,3.6670000000000016,3,1,46.53,4,2,0
HMDB0014715,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,17,270.339,1.2295199999999997,5,2,97.97,3,2,1
HMDB0014722,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1CCCC1C(=O)O,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1CCCC1C(=O)O,27,377.46100000000024,0.578400000000002,5,2,100.52,9,1,1
HMDB0014724,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,19,296.153,4.364100000000001,3,2,49.33,4,2,0
HMDB0014728,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,33,451.4830000000003,1.7177999999999993,9,1,112.27000000000001,4,3,0
HMDB0014736,CC(CCc1ccccc1)[NH2+]CC(O)c1ccc(O)c(C(N)=O)c1,CC(CCc1ccccc1)[NH2+]CC(O)c1ccc(O)c(C(N)=O)c1,24,329.4200000000001,1.1092,3,4,100.16,8,2,0
HMDB0014742,COc1cc(N)c(Cl)cc1C(=O)NC1CC[NH+](CCCOc2ccc(F)cc2)CC1OC,COc1cc(N)c(Cl)cc1C(=O)NC1CC[NH+](CCCOc2ccc(F)cc2)CC1OC,32,466.9610000000003,1.9409999999999994,5,3,87.25,9,2,2
HMDB0014745,CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,29,414.4830000000001,2.4837999999999996,6,2,95.94000000000001,5,2,1
HMDB0014757,Cc1ccc(NC(=O)c2ccc(C[NH+]3CC[NH+](C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccc(NC(=O)c2ccc(C[NH+]3CC[NH+](C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,37,495.6310000000002,1.756120000000001,5,4,88.67999999999999,7,4,0
HMDB0014760,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC[NH+](C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC[NH+](C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,35,480.54100000000017,2.260700000000001,7,2,112.21000000000001,9,2,3
HMDB0014771,Cc1cccc(C(C)c2c[nH]c[nH+]2)c1C,Cc1cccc(C(C)c2c[nH]c[nH+]2)c1C,15,201.29300000000003,2.5974400000000006,0,1,29.93,2,2,0
HMDB0014792,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,31,432.6010000000002,4.1864000000000035,5,3,86.99000000000001,13,1,3
HMDB0014794,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,26,372.88000000000017,0.9445999999999997,3,1,46.980000000000004,5,3,0
HMDB0014798,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,16,221.256,1.7906399999999998,3,1,47.56,3,1,0
HMDB0014803,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,22,317.223,2.4484000000000004,4,1,92.55000000000001,2,1,3
HMDB0014814,O=C(OCc1ccccc1)c1ccccc1,O=C(OCc1ccccc1)c1ccccc1,16,212.248,3.0436000000000014,2,0,26.3,3,2,1
HMDB0014826,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCC[NH+]1CCOCC1)C(=O)OC2,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCC[NH+]1CCOCC1)C(=O)OC2,31,434.5090000000003,1.1069199999999997,7,2,95.73,9,1,2
HMDB0014827,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C([NH3+])c3ccccc3)C2SC1,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C([NH3+])c3ccccc3)C2SC1,28,406.4400000000001,-0.7286999999999972,7,3,140.64999999999998,6,1,2
HMDB0014829,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,36,499.5840000000004,1.5581000000000014,7,2,118.98,11,2,1
HMDB0014837,COC12CC(COC(=O)c3cncc(Br)c3)C[NH+](C)C1Cc1cn(C)c3cccc2c13,COC12CC(COC(=O)c3cncc(Br)c3)C[NH+](C)C1Cc1cn(C)c3cccc2c13,31,485.4020000000002,2.4938000000000002,4,1,57.79,4,3,1
HMDB0014851,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,28,401.44400000000013,1.89532,7,2,112.74,4,2,1
HMDB0014853,Fc1ccc(C2CC[NH2+]CC2COc2ccc3c(c2)OCO3)cc1,Fc1ccc(C2CC[NH2+]CC2COc2ccc3c(c2)OCO3)cc1,24,330.3790000000001,2.3003,3,1,44.3,4,2,0
HMDB0014862,CC(C)Cn1cnc2c(N)nc3ccccc3c21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,18,240.30999999999997,2.8227,3,1,56.730000000000004,2,3,0
HMDB0014869,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,23,317.42900000000014,3.2609000000000012,3,2,66.4,6,1,0
HMDB0014883,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,19,273.357,2.01,2,1,60.160000000000004,5,2,0
HMDB0014887,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,21,287.35900000000004,3.383000000000002,3,2,62.32000000000001,4,2,0
HMDB0014892,CCN1C(=O)NC(c2ccccc2)C1=O,CCN1C(=O)NC(c2ccccc2)C1=O,15,204.22899999999998,1.2993999999999999,2,1,49.410000000000004,2,1,1
HMDB0014895,O=C(OC1CC2CC3CC(C1)[NH+]2CC3=O)c1c[nH]c2ccccc12,O=C(OC1CC2CC3CC(C1)[NH+]2CC3=O)c1c[nH]c2ccccc12,24,325.38800000000003,1.1019,3,2,63.6,2,2,1
HMDB0014914,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,19,252.27299999999997,2.6422000000000008,2,1,63.400000000000006,0,2,0
HMDB0014917,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,17,232.23899999999998,1.4230200000000002,4,1,72.19,2,2,0
HMDB0014920,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,27,368.4970000000001,4.730800000000005,3,0,35.53,6,2,2
HMDB0014933,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,28,398.4000000000001,3.7016000000000013,6,3,141.31,6,3,1
HMDB0014938,Oc1ccc(C2C[NH2+]CCc3c2cc(O)c(O)c3Cl)cc1,Oc1ccc(C2C[NH2+]CCc3c2cc(O)c(O)c3Cl)cc1,21,306.769,1.7082,3,4,77.30000000000001,1,2,1
HMDB0014943,Cc1cc(-c2ccccc2)nnc1NCC[NH+]1CCOCC1,Cc1cc(-c2ccccc2)nnc1NCC[NH+]1CCOCC1,22,299.3980000000001,0.7790199999999992,4,2,51.480000000000004,5,2,0
HMDB0014946,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,24,365.84200000000004,2.0834,4,2,92.5,3,2,0
HMDB0014951,CCC(=O)N(c1ccccc1)C1CC[NH+](CCc2ccccc2)CC1,CCC(=O)N(c1ccccc1)C1CC[NH+](CCc2ccccc2)CC1,25,337.487,2.7196000000000007,1,1,24.750000000000004,6,2,0
HMDB0014955,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,22,294.31,2.781600000000001,4,1,72.19,3,3,0
HMDB0014956,CC(C)c1cccc(C(C)C)c1O,CC(C)c1cccc(C(C)C)c1O,13,178.27499999999995,3.6390000000000025,1,1,20.23,2,1,0
HMDB0014958,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,29,389.41100000000023,2.2112999999999996,4,1,74.87,1,3,0
HMDB0014959,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,19,273.719,4.162600000000002,2,2,53.089999999999996,2,3,0
HMDB0014961,C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C,C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C,28,384.51600000000025,4.425900000000004,4,0,52.6,2,0,3
HMDB0014967,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,20,284.74600000000004,3.153800000000002,1,0,32.67,1,2,0
HMDB0014970,CN1C(=O)CC(c2ccccc2)C1=O,CN1C(=O)CC(c2ccccc2)C1=O,14,189.214,1.1588999999999998,2,0,37.38,1,1,1
HMDB0014971,[NH3+]C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,[NH3+]C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,24,368.822,-0.09549999999999903,5,3,114.35000000000001,4,1,1
HMDB0014975,NC(=O)CCCNC(=C1C=C(F)C=CC1=O)c1ccc(Cl)cc1,NC(=O)CCCNC(=C1C=C(F)C=CC1=O)c1ccc(Cl)cc1,23,334.778,2.898500000000001,3,2,72.19,6,1,2
HMDB0014977,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,21,311.4070000000001,1.7739199999999995,4,2,78.50999999999999,3,1,0
HMDB0014979,CC(CCc1ccc(O)cc1)[NH2+]CCc1ccc(O)c(O)c1,CC(CCc1ccc(O)cc1)[NH2+]CCc1ccc(O)c(O)c1,22,302.394,1.9305999999999999,3,4,77.30000000000001,7,2,1
HMDB0014980,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,20,286.718,2.4479,2,2,61.69,1,2,0
HMDB0014999,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,18,250.19999999999996,3.035600000000001,3,2,57.53,2,2,0
HMDB0015000,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CC[NH+](CC)CC4)ccc3OCC)[nH]n12,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CC[NH+](CC)CC4)ccc3OCC)[nH]n12,34,489.62200000000036,0.6533200000000028,6,2,114.1,8,3,0
HMDB0015003,CC(Cc1ccccc1)[NH+](C)Cc1ccccc1,CC(Cc1ccccc1)[NH+](C)Cc1ccccc1,18,240.36999999999998,2.3325000000000005,0,1,4.44,5,2,0
HMDB0015005,CC([NH2+]CCc1ccc(O)cc1)C(O)c1ccc(O)cc1,CC([NH2+]CCc1ccc(O)cc1)C(O)c1ccc(O)cc1,21,288.367,1.3257999999999994,3,4,77.30000000000001,6,2,0
HMDB0015019,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1Cc2ccccc2CC1C(=O)O,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1Cc2ccccc2CC1C(=O)O,32,439.53200000000027,1.5409000000000008,5,2,100.52,9,2,1
HMDB0015023,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,17,228.21500000000003,0.1830199999999999,5,1,88.83,1,3,0
HMDB0015026,Cn1nc(C(=O)NC2CC3CCCC(C2)[NH+]3C)c2ccccc21,Cn1nc(C(=O)NC2CC3CCCC(C2)[NH+]3C)c2ccccc21,23,313.425,0.9013000000000007,2,2,51.36,2,2,0
HMDB0015028,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,17,249.29500000000004,1.4646000000000001,4,2,85.08,3,2,1
HMDB0015048,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,33,452.5950000000003,5.219900000000005,5,2,78.87,10,2,0
HMDB0015049,CCOC(=O)C1(c2ccccc2)CC[NH+](CCc2ccc(N)cc2)CC1,CCOC(=O)C1(c2ccccc2)CC[NH+](CCc2ccc(N)cc2)CC1,26,353.4860000000001,1.9910999999999994,3,2,56.760000000000005,6,2,2
HMDB0015060,C[NH+](C)CCC=C1c2ccccc2C=Cc2ccccc21,C[NH+](C)CCC=C1c2ccccc2C=Cc2ccccc21,21,276.403,3.136700000000002,0,1,4.44,3,3,0
HMDB0015061,CC(COc1ccccc1)[NH+](CCCl)Cc1ccccc1,CC(COc1ccccc1)[NH+](CCCl)Cc1ccccc1,21,304.84099999999995,2.777800000000001,1,1,13.670000000000002,8,2,1
HMDB0015075,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,25,340.4430000000001,3.953800000000003,3,0,35.53,6,2,2
HMDB0015084,NC(=O)OCC(COC(N)=O)c1ccccc1,NC(=O)OCC(COC(N)=O)c1ccccc1,17,238.24300000000002,0.9607999999999993,4,2,104.64000000000001,5,1,0
HMDB0015087,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CC[NH+](C)CC3)c2c1,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CC[NH+](C)CC3)c2c1,23,336.4810000000001,0.6517000000000002,2,3,66.4,5,2,0
HMDB0015097,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,23,305.341,2.6407800000000003,4,0,74.28999999999999,3,3,0
HMDB0015098,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,20,334.169,2.889400000000001,4,2,80.39000000000001,4,2,2
HMDB0015102,Clc1ccc2c(c1)CCc1cccnc1C2=C1CC[NH2+]CC1,Clc1ccc2c(c1)CCc1cccnc1C2=C1CC[NH2+]CC1,22,311.8360000000001,2.9927,1,1,29.5,0,2,0
HMDB0015107,C[NH+]1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,C[NH+]1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,27,382.9150000000002,2.8804000000000016,2,1,39.33,3,3,0
HMDB0015108,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,30,409.4320000000001,4.888300000000004,3,2,60.77,6,3,1
HMDB0015115,CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,19,259.34899999999993,2.5676000000000005,2,1,38.33,4,1,0
HMDB0015118,COc1ccc(CC(C)[NH2+]CC(O)c2ccc(O)c(NC=O)c2)cc1,COc1ccc(CC(C)[NH2+]CC(O)c2ccc(O)c(NC=O)c2)cc1,25,345.41900000000004,1.1970999999999992,4,4,95.4,9,2,2
HMDB0015126,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,22,293.32200000000006,4.025800000000003,4,1,63.33,5,3,0
HMDB0015133,C[NH2+]C1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,C[NH2+]C1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,18,244.31799999999998,0.3173000000000007,1,3,75.49000000000001,2,2,0
HMDB0015144,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,19,254.285,3.1057000000000015,3,1,54.37,4,2,1
HMDB0015149,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,26,357.3220000000001,2.7103,6,4,148.65,7,2,1
HMDB0015151,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,33,494.0130000000003,3.641700000000003,5,3,113.6,8,2,0
HMDB0015159,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,23,320.341,2.73322,6,2,93.06000000000002,6,1,2
HMDB0015160,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,22,298.298,2.745,6,2,106.42000000000002,2,3,1
HMDB0015175,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,19,258.23299999999995,0.08779999999999993,4,1,83.55000000000001,1,1,1
HMDB0015189,Cc1cccc(C)c1NC(=O)C(C)[NH3+],Cc1cccc(C)c1NC(=O)C(C)[NH3+],14,193.27,0.8723399999999999,1,2,56.74,2,1,0
HMDB0015191,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,23,312.41300000000007,2.5349000000000004,2,0,40.620000000000005,1,1,0
HMDB0015200,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,31,445.54500000000024,2.0781199999999993,6,3,130.14999999999998,7,2,0
HMDB0015201,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,22,315.716,3.037700000000001,3,1,84.6,2,2,2
HMDB0015219,COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,19,260.361,2.065899999999999,3,2,61.79,6,2,0
HMDB0015220,CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)OCC(=O)c3ccccc3)CC21,CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)OCC(=O)c3ccccc3)CC21,35,478.62900000000036,4.882800000000005,5,2,83.83000000000001,11,1,5
HMDB0015229,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,19,270.21,3.2541200000000012,3,1,55.13,2,2,0
HMDB0015245,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,25,339.3910000000001,3.860000000000003,5,0,49.81,6,3,0
HMDB0015249,O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,26,366.84400000000016,5.505100000000004,3,1,54.37,2,2,0
HMDB0015252,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,22,323.4180000000001,1.6298199999999994,4,2,78.50999999999999,3,1,0
HMDB0015257,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,19,252.269,2.8580000000000005,3,0,43.370000000000005,2,2,1
HMDB0015260,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,29,430.3790000000001,2.8795800000000007,5,2,107.25999999999999,5,2,2
HMDB0015264,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,25,356.44700000000006,3.159600000000001,5,1,68.28999999999999,7,2,0
HMDB0015267,COc1ccccc1OCC[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12,COc1ccccc1OCC[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12,30,407.49,2.7118,4,3,80.32,10,4,1
HMDB0015269,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,29,404.4910000000001,3.795500000000003,3,0,57.690000000000005,6,3,1
HMDB0015271,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C([NH3+])c3ccc(O)cc3)C2SC1,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C([NH3+])c3ccc(O)cc3)C2SC1,25,364.4030000000001,-0.5662999999999987,6,4,134.58,4,1,1
HMDB0015273,C[NH+](C)CCC=C1c2ccccc2COc2ccccc21,C[NH+](C)CCC=C1c2ccccc2COc2ccccc21,21,280.391,2.545300000000001,1,1,13.670000000000002,3,2,0
